,Tweet_id,Timestamp,Source,Text,Rating_numerator,Rating_denominator,Name,Growth_phase,Rating,Image_url,Predicted_breed1,Prediction_confidence1,Predicted_breed2,Prediction_confidence2,Predicted_breed3,Prediction_confidence3,Favorite_count,Full_text,Retweets,Year,Month,Day
339,813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10.0,Chubbs,Doggo,1.1,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian Husky,0.6993550000000001,Eskimo Dog,0.256433,Norwegian Elkhound,0.0131888,10342,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,2194,2016,12,Wednesday
340,813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10.0,Gary,No Name,1.4,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French Bulldog,0.709146,Boston Bull,0.247621,Boxer,0.0188551,40402,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",16267,2016,12,Tuesday
341,813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10.0,Sky,No Name,1.2,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,Malamute,0.501159,Siberian Husky,0.228792,Eskimo Dog,0.200388,9300,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,2060,2016,12,Tuesday
342,813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10.0,Atlas,No Name,1.3,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,0.905972,Pomeranian,0.048038300000000006,West Highland White Terrier,0.0356671,20783,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,8476,2016,12,Monday
343,813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10.0,None,Doggo,1.1,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,Cocker Spaniel,0.701852,Golden Retriever,0.120345,Labrador Retriever,0.0363202,10192,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,2090,2016,12,Monday
344,813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10.0,None,No Name,1.3,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,Golden Retriever,0.888181,Labrador Retriever,0.0423119,Saluki,0.00970173,22085,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,5096,2016,12,Monday
345,813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12.0,10.0,Eleanor,No Name,1.2,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,Doormat,0.954844,Golden Retriever,0.0261931,Cocker Spaniel,0.00438598,10384,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,2236,2016,12,Monday
346,813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12.0,10.0,Layla,No Name,1.2,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,Siamese Cat,0.8439110000000001,Pembroke,0.07056710000000001,Cardigan,0.041916,8588,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,2557,2016,12,Sunday
347,813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,10.0,None,No Name,1.3,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,Beagle,0.848735,Ibizan Hound,0.0446025,Italian Greyhound,0.0186108,9361,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,2728,2016,12,Sunday
348,813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10.0,None,Doggo,1.1,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian Elkhound,0.432416,Whippet,0.374223,Siberian Husky,0.032462599999999994,13242,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,3652,2016,12,Sunday
349,813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12.0,10.0,Toby,No Name,1.2,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,Dingo,0.287369,Pembroke,0.140682,Basenji,0.0908189,11515,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,3225,2016,12,Sunday
350,813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10.0,Rocky,Doggo,1.1,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great Dane,0.128056,Boston Bull,0.117003,Kelpie,0.08696430000000001,11694,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,4207,2016,12,Sunday
351,813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10.0,Baron,No Name,1.1,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,0.909951,Kelpie,0.0426494,Miniature Pinscher,0.0230041,10989,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,3220,2016,12,Sunday
352,813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10.0,Tyr,No Name,1.2,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,Toy Terrier,0.7764,Pembroke,0.115034,Basenji,0.048873,8865,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,2276,2016,12,Sunday
353,813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10.0,Bauer,No Name,1.3,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,Golden Retriever,0.914804,Labrador Retriever,0.08355,Kuvasz,0.000453224,23337,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,8503,2016,12,Sunday
354,812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10.0,Swagger,No Name,1.0,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,Bull Mastiff,0.989316,Boxer,0.00704296,French Bulldog,0.00173961,8380,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,2191,2016,12,Saturday
355,812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,No Name,1.2,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish Setter,0.326873,Golden Retriever,0.18261,Leonberg,0.156912,7373,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,1665,2016,12,Saturday
356,812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,10.0,Mary,No Name,1.2,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,Bath Towel,0.0998035,Pillow,0.0923181,Great Dane,0.0782055,8900,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,2231,2016,12,Saturday
357,812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10.0,Moe,No Name,1.3,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,Golden Retriever,0.7848729999999999,Cocker Spaniel,0.08778810000000001,Labrador Retriever,0.0832747,15224,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,4252,2016,12,Friday
358,811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,No Name,1.1,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire Bullterrier,0.6105729999999999,French Bulldog,0.159935,Doormat,0.0586721,8102,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,1647,2016,12,Thursday
359,811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10.0,Halo,No Name,1.3,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.386082,Labrador Retriever,0.202862,Golden Retriever,0.170487,8429,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,1884,2016,12,Thursday
360,811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10.0,Augie,No Name,1.0,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,Beagle,0.39628,Pembroke,0.049561900000000006,Wire-Haired Fox Terrier,0.046349199999999986,14265,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,3650,2016,12,Wednesday
361,811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10.0,Craig,Pupper,1.1,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,Cardigan,0.18989,Beagle,0.00196475,23302,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,7444,2016,12,Wednesday
362,810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10.0,Hunter,No Name,1.1,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,Flat-Coated Retriever,0.8208040000000001,Labrador Retriever,0.08231820000000001,Curly-Coated Retriever,0.0674605,10093,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",2090,2016,12,Monday
363,810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10.0,Pavlov,No Name,1.1,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,Malamute,0.753521,Siberian Husky,0.166151,Eskimo Dog,0.0698108,12192,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,3057,2016,12,Monday
364,810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10.0,Phil,No Name,1.3,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,Malamute,0.620768,Eskimo Dog,0.158395,Tibetan Mastiff,0.028961700000000007,39640,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13369,2016,12,Sunday
365,810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10.0,Gus,No Name,1.2,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire Bullterrier,0.292556,American Staffordshire Terrier,0.261233,Border Terrier,0.0623754,16380,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",3901,2016,12,Saturday
366,809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10.0,None,No Name,1.0,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich Terrier,0.397163,Toy Poodle,0.27454,Miniature Poodle,0.134667,17250,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",4521,2016,12,Saturday
368,809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10.0,None,No Name,1.2,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater Swiss Mountain Dog,0.375415,Cardigan,0.13431700000000002,English Springer,0.0736971,7727,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",1696,2016,12,Thursday
369,809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10.0,Kyro,No Name,1.2,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.8195110000000001,Samoyed,0.141241,Pembroke,0.013455200000000002,22246,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,6554,2016,12,Thursday
370,809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10.0,Wallace,No Name,1.1,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,Vizsla,0.911412,Bloodhound,0.017133900000000004,Labrador Retriever,0.011761,14685,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",4046,2016,12,Wednesday
371,808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10.0,Ito,No Name,1.3,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,Miniature Pinscher,0.194867,Kelpie,0.160104,11271,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,3536,2016,12,Wednesday
372,808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,10.0,None,Pupper,1.2,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,Seat Belt,0.779137,Toy Poodle,0.0369271,Golden Retriever,0.016972499999999998,8784,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,2509,2016,12,Tuesday
373,808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10.0,Koda,No Name,1.2,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,0.4542390000000001,Cocker Spaniel,0.219323,Irish Terrier,0.093193,12595,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,3007,2016,12,Tuesday
375,808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,10.0,Cooper,No Name,1.2,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador Retriever,0.730959,Staffordshire Bullterrier,0.130726,American Staffordshire Terrier,0.028852600000000006,14015,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,4098,2016,12,Sunday
376,807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,10.0,Ollie,Pupper,1.4,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,Golden Retriever,0.873233,Cocker Spaniel,0.0336933,Chow,0.0204084,16236,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,4288,2016,12,Saturday
377,807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13.0,10.0,Stephan,No Name,1.3,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,Chihuahua,0.50537,Pomeranian,0.120358,Toy Terrier,0.0770081,107015,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,56625,2016,12,Friday
379,807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10.0,Lennon,No Name,1.2,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,Golden Retriever,0.610807,Irish Setter,0.213642,Welsh Springer Spaniel,0.0318866,14514,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,4418,2016,12,Thursday
380,806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13.0,10.0,None,No Name,1.3,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,Arabian Camel,0.366248,House Finch,0.209852,Cocker Spaniel,0.0464032,75639,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",37911,2016,12,Wednesday
381,806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,10.0,Waffles,No Name,1.1,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,Vizsla,0.938617,Brittany Spaniel,0.0367389,Chesapeake Bay Retriever,0.00397149,11363,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,2752,2016,12,Wednesday
383,806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,10.0,incredibly,No Name,1.1,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,Chow,0.835102,Pomeranian,0.0407829,Eskimo Dog,0.0212745,7145,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,1388,2016,12,Tuesday
385,805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,10.0,Major,No Name,1.2,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian Elkhound,0.657967,Keeshond,0.31913600000000003,Leonberg,0.00794674,9178,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,2209,2016,12,Tuesday
386,805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,10.0,Duke,No Name,1.2,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian Husky,0.248926,American Staffordshire Terrier,0.0983133,Eskimo Dog,0.0801885,7335,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,2132,2016,12,Monday
387,805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,10.0,Zeke,No Name,1.3,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,Malinois,0.643147,German Shepherd,0.186642,Border Terrier,0.109345,6368,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,1905,2016,12,Sunday
388,805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,10.0,Shooter,No Name,1.2,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,Rhodesian Ridgeback,0.180461,Cardigan,0.0946637,8680,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,1972,2016,12,Sunday
389,804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,10.0,Django,No Name,1.2,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan Mastiff,0.91579,German Shepherd,0.0624797,Leonberg,0.00829749,15326,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,4480,2016,12,Friday
391,803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12.0,10.0,Diogi,Puppo,1.2,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,Miniature Pinscher,0.817066,Redbone,0.0597065,Irish Terrier,0.0341952,11203,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,3220,2016,11,Wednesday
393,803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,10.0,None,Pupper,1.3,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador Retriever,0.372776,Golden Retriever,0.343666,Great Pyrenees,0.0672423,12270,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,4828,2016,11,Tuesday
394,803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,10.0,Winston,No Name,1.1,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,Chow,0.30780100000000005,Golden Retriever,0.0499882,11207,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,2887,2016,11,Monday
395,802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12.0,10.0,Marley,No Name,1.2,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,Chow,0.944032,Golden Retriever,0.0172398,Pomeranian,0.0120848,10085,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,2336,2016,11,Sunday
397,802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,10.0,Winnie,No Name,1.2,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,Golden Retriever,0.610171,Labrador Retriever,0.173252,Cocker Spaniel,0.163257,9959,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,2926,2016,11,Saturday
399,802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12.0,10.0,Loki,Puppo,1.2,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo Dog,0.482498,Siberian Husky,0.335774,Malamute,0.134589,10132,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,3040,2016,11,Friday
400,801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12.0,10.0,Ronnie,No Name,1.2,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire Bullterrier,0.327887,American Staffordshire Terrier,0.271916,Labrador Retriever,0.247619,8608,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,1992,2016,11,Friday
